latitude;longitude;species
37.031747;-8.986602;2482473
38.177737;-7.062229;2477968
38.177737;-7.062229;2480506
38.177737;-7.062229;2492350
38.177737;-7.062229;2490774
38.177737;-7.062229;2480666
38.365349;-7.316894;2480685
38.177737;-7.062229;4408796
38.177737;-7.062229;6095119
38.73005;-9.131151;5228695
37.757755;-7.975774;2489104
37.702049;-8.085147;2480685
37.757755;-7.975774;2487879
37.702049;-8.085147;5231209
38.506333;-9.038958;2496862
37.702049;-8.085147;2480495
37.757755;-7.975774;2492478
37.757755;-7.975774;2492962
38.718097;-9.129859;5228676
38.718097;-9.129859;5228695
38.847863;-7.095065;5229167
38.847863;-7.095065;5228676
38.847863;-7.095065;7660710
38.847863;-7.095065;2494686
38.847863;-7.095065;2490613
38.847863;-7.095065;2490719
38.847863;-7.095065;5230791
38.847863;-7.095065;5231235
38.847863;-7.095065;2475443
38.847863;-7.095065;2489214
38.847863;-7.095065;2489160
38.847863;-7.095065;2490669
38.847863;-7.095065;7634625
38.847863;-7.095065;2490313
38.708855;-9.131666;5228676
38.708855;-9.131666;5228695
38.705841;-9.144509;5228695
38.847863;-7.095065;5229490
38.177737;-7.062229;5231236
38.847863;-7.095065;5228695
38.847863;-7.095065;2494200
38.847863;-7.095065;2492867
38.847863;-7.095065;7341500
38.847863;-7.095065;5231190
38.177737;-7.062229;2480537
38.177737;-7.062229;2488949
38.847863;-7.095065;2481042
38.847863;-7.095065;2493128
38.847863;-7.095065;2481057
38.847863;-7.095065;4408759
38.847863;-7.095065;2493214
38.847863;-7.095065;5228228
38.568617;-8.734245;2487879
38.568617;-8.734245;2490313
38.568617;-8.734245;2489160
38.549122;-8.793408;2490298
38.549122;-8.793408;5230791
38.549122;-8.793408;2489160
38.549122;-8.793408;4408759
38.465739;-8.716603;2492956
38.465739;-8.716603;2489160
38.549122;-8.793408;2492867
38.568617;-8.734245;8097467
38.549122;-8.793408;5228684
38.568617;-8.734245;2494200
38.549122;-8.793408;2492822
38.568617;-8.734245;7341500
38.568617;-8.734245;2489104
38.549122;-8.793408;6095119
38.568617;-8.734245;2492950
38.465739;-8.716603;2489214
38.549122;-8.793408;5845582
38.465739;-8.716603;2475532
38.465739;-8.716603;8097467
38.549122;-8.793408;2494686
38.549122;-8.793408;2489214
38.549122;-8.793408;2493012
38.549122;-8.793408;2493660
38.549122;-8.793408;5228695
38.465739;-8.716603;2490719
38.549122;-8.793408;2492956
38.465739;-8.716603;8095051
38.549122;-8.793408;2487883
38.568617;-8.734245;4408759
38.549122;-8.793408;2490266
38.568617;-8.734245;5231438
38.465739;-8.716603;2493012
38.549122;-8.793408;2492962
38.549122;-8.793408;5231198
38.465739;-8.716603;7626513
38.465739;-8.716603;7341585
38.465739;-8.716603;2495000
38.465739;-8.716603;7634625
38.465739;-8.716603;4408759
38.465739;-8.716603;5229493
38.465739;-8.716603;2482501
37.01772;-7.971053;2489214
37.01772;-7.971053;2490669
37.01772;-7.971053;2495414
37.133822;-8.617315;2492950
37.133822;-8.617315;2492867
37.133822;-8.617315;2492460
37.023443;-8.995697;5739317
37.023443;-8.995697;5739315
37.023443;-8.995697;2489104
37.023443;-8.995697;2490667
37.023443;-8.995697;4408759
37.283874;-8.554656;5231918
37.283874;-8.554656;7660710
37.283874;-8.554656;2492944
38.113687;-8.796463;5230791
38.113687;-8.796463;2482492
38.113687;-8.796463;2490719
38.113687;-8.796463;2494686
38.113687;-8.796463;5845582
38.113687;-8.796463;5229493
38.113687;-8.796463;2494708
38.113687;-8.796463;2494200
38.113687;-8.796463;2474051
38.113687;-8.796463;5231190
38.113687;-8.796463;2492822
38.113687;-8.796463;2478523
38.113687;-8.796463;2496464
38.113687;-8.796463;2492962
38.113687;-8.796463;4408759
37.031747;-8.986602;7865305
37.439974;-8.799534;5228684
37.439974;-8.799534;2487879
37.439974;-8.799534;2482473
37.439974;-8.799534;2490719
37.439974;-8.799534;4408759
37.439974;-8.799534;2492956
37.439974;-8.799534;7626513
37.439974;-8.799534;2489104
37.439974;-8.799534;2475443
37.439974;-8.799534;2481042
37.439974;-8.799534;2492962
37.559003;-8.790736;2494200
37.559003;-8.790736;7634625
37.559003;-8.790736;2490274
37.559003;-8.790736;5231190
37.439974;-8.799534;2492822
37.7065;-8.78785;5230791
37.7065;-8.78785;2475443
37.7065;-8.78785;2493012
37.7065;-8.78785;5739315
37.7065;-8.78785;2489214
37.7065;-8.78785;2475532
37.132129;-8.923945;2481047
37.7065;-8.78785;2494686
37.500193;-8.79123;2475443
37.500193;-8.79123;2489104
37.500193;-8.79123;5230791
37.500193;-8.79123;5231190
37.7065;-8.78785;2492822
37.7065;-8.78785;2492962
37.7065;-8.78785;2490310
37.7065;-8.78785;4408759
37.523954;-8.786209;5228684
37.523954;-8.786209;2494686
37.523954;-8.786209;2489214
37.523954;-8.786209;2492822
37.523954;-8.786209;2475443
37.523954;-8.786209;5231190
37.523954;-8.786209;2481042
37.46481;-8.793204;6095119
37.46481;-8.793204;2489104
37.46481;-8.793204;5230791
37.46481;-8.793204;2481047
37.46481;-8.793204;2494200
37.46481;-8.793204;2490719
37.46481;-8.793204;2492822
37.46481;-8.793204;5231190
37.46481;-8.793204;2489214
37.085504;-8.951862;2494708
37.085504;-8.951862;2481047
37.085504;-8.951862;2490681
37.085504;-8.951862;2490719
37.523954;-8.786209;5228684
37.523954;-8.786209;4408759
37.523954;-8.786209;2494708
37.523954;-8.786209;2492822
37.631907;-8.805714;2494708
37.631907;-8.805714;2482473
37.631907;-8.805714;2482492
37.631907;-8.805714;5228684
37.631907;-8.805714;5231918
37.631907;-8.805714;5739315
37.631907;-8.805714;2475443
37.631907;-8.805714;5230791
37.631907;-8.805714;2489214
37.631907;-8.805714;2495414
37.631907;-8.805714;5231190
37.154092;-8.910406;5844449
37.154092;-8.910406;2480726
37.439974;-8.799534;2481042
37.46481;-8.793204;2481042
41.734493;-6.871476;7626513
41.734493;-6.871476;2487879
41.734493;-6.871476;5230791
41.734493;-6.871476;2489214
41.734493;-6.871476;5739315
41.734493;-6.871476;2492956
41.734493;-6.871476;5228676
41.734493;-6.871476;2487871
41.734493;-6.871476;7660710
41.734493;-6.871476;2474156
41.734493;-6.871476;8097467
41.734493;-6.871476;5231918
41.478827;-6.302099;5230791
41.734493;-6.871476;2493012
41.478827;-6.302099;5228684
41.734493;-6.871476;2494708
41.734493;-6.871476;2495455
41.734493;-6.871476;2484916
41.734493;-6.871476;2487883
41.734493;-6.871476;2492460
41.734493;-6.871476;2492949
41.734493;-6.871476;6093527
41.734493;-6.871476;2494200
41.734493;-6.871476;5231763
41.734493;-6.871476;8095051
41.734493;-6.871476;2495708
41.734493;-6.871476;2490719
41.734493;-6.871476;2492943
41.734493;-6.871476;5231198
41.734493;-6.871476;5231190
41.734493;-6.871476;5845582
41.734493;-6.871476;2478523
41.734493;-6.871476;7341585
41.478827;-6.302099;5739315
41.478827;-6.302099;2480685
41.734493;-6.871476;5229493
41.734493;-6.871476;2477968
41.478827;-6.302099;2480537
41.478827;-6.302099;2482501
41.478827;-6.302099;2475443
41.734493;-6.871476;2490310
41.478827;-6.302099;8097467
41.734493;-6.871476;7634625
41.478827;-6.302099;5231235
41.478827;-6.302099;7626513
41.478827;-6.302099;5229167
41.478827;-6.302099;2490669
41.478827;-6.302099;5231918
41.478827;-6.302099;2474156
41.478827;-6.302099;2487879
41.478827;-6.302099;2489214
41.478827;-6.302099;2487883
41.478827;-6.302099;7660710
41.478827;-6.302099;2482492
41.478827;-6.302099;2492949
41.478827;-6.302099;7634625
41.478827;-6.302099;2480696
41.478827;-6.302099;2495455
41.734493;-6.871476;2490774
41.734493;-6.871476;2495471
41.734493;-6.871476;2495000
41.734493;-6.871476;8077224
41.734493;-6.871476;2493070
41.734493;-6.871476;2490604
41.734493;-6.871476;5231438
41.734493;-6.871476;2490246
41.734493;-6.871476;2492822
41.734493;-6.871476;2480495
41.734493;-6.871476;7806848
41.734493;-6.871476;2474051
41.734493;-6.871476;5231240
41.478827;-6.302099;2488949
41.734493;-6.871476;2490298
41.734493;-6.871476;2491498
41.478827;-6.302099;2494686
41.478827;-6.302099;2480389
41.734493;-6.871476;6095119
41.478827;-6.302099;2481042
41.478827;-6.302099;2494200
41.478827;-6.302099;2490719
41.478827;-6.302099;2480506
41.734493;-6.871476;4408759
41.478827;-6.302099;7341500
41.734493;-6.871476;2492950
41.478827;-6.302099;8095051
41.478827;-6.302099;2490310
41.478827;-6.302099;2494708
41.478827;-6.302099;7806848
41.478827;-6.302099;2494329
41.478827;-6.302099;5231190
41.478827;-6.302099;2477968
41.478827;-6.302099;2481047
41.478827;-6.302099;2492350
41.478827;-6.302099;2480495
41.478827;-6.302099;2482552
41.478827;-6.302099;2474051
41.478827;-6.302099;2491498
41.478827;-6.302099;2492950
41.478827;-6.302099;2492867
41.478827;-6.302099;2489104
41.478827;-6.302099;2492944
41.478827;-6.302099;2490604
41.478827;-6.302099;5231438
41.478827;-6.302099;2492822
38.828651;-8.94814;2490313
38.828651;-8.94814;2494708
38.828651;-8.94814;2480487
38.828651;-8.94814;2490298
38.828651;-8.94814;2480482
38.099577;-8.789835;5230791
38.099577;-8.789835;2493091
38.099577;-8.789835;2487879
38.099577;-8.789835;2495455
38.099577;-8.789835;8097467
38.099577;-8.789835;2487385
38.099577;-8.789835;7634625
38.099577;-8.789835;2492956
38.099577;-8.789835;2493012
38.099577;-8.789835;2493660
38.099577;-8.789835;2490719
38.099577;-8.789835;2497266
38.099577;-8.789835;2494200
38.099577;-8.789835;4408759
38.099577;-8.789835;2478523
38.099577;-8.789835;2490266
38.099577;-8.789835;5845582
38.099577;-8.789835;5231190
38.099577;-8.789835;2492822
38.099577;-8.789835;2482473
38.808948;-8.918066;5230791
38.808948;-8.918066;2480372
38.808948;-8.918066;5845582
38.808948;-8.918066;8097467
38.808948;-8.918066;8095051
38.808948;-8.918066;2487879
38.808948;-8.918066;7626513
38.808948;-8.918066;5231190
38.808948;-8.918066;2492460
38.808948;-8.918066;2492956
38.808948;-8.918066;5231918
38.808948;-8.918066;2490719
38.808948;-8.918066;2484916
38.808948;-8.918066;5229493
38.808948;-8.918066;2478523
38.808948;-8.918066;2493660
38.808948;-8.918066;2474156
38.808948;-8.918066;2494686
38.808948;-8.918066;2493012
38.808948;-8.918066;7634625
38.808948;-8.918066;2494200
37.044217;-8.936863;2482473
37.044217;-8.936863;2480537
37.044217;-8.936863;2494686
37.044217;-8.936863;2489214
37.044217;-8.936863;2490955
37.044217;-8.936863;2494708
37.044217;-8.936863;7634625
37.044217;-8.936863;4408796
37.044217;-8.936863;5230791
37.044217;-8.936863;5739315
37.044217;-8.936863;2493091
38.808948;-8.918066;2495000
38.808948;-8.918066;2474051
38.808948;-8.918066;2490604
38.808948;-8.918066;2492962
38.808948;-8.918066;4408759
38.808948;-8.918066;7341500
38.808948;-8.918066;2492867
38.808948;-8.918066;5231438
38.808948;-8.918066;7806848
37.044217;-8.936863;8077224
37.044217;-8.936863;2482552
37.044217;-8.936863;2481047
37.044217;-8.936863;2492822
37.044217;-8.936863;2490266
37.044217;-8.936863;4408759
37.044217;-8.936863;5231240
37.044217;-8.936863;2492962
37.044217;-8.936863;2492867
39.160718;-7.653945;5230791
39.160718;-7.653945;7626513
39.160718;-7.653945;2487879
39.160718;-7.653945;2492956
39.160718;-7.653945;2489214
39.160718;-7.653945;2494200
39.160718;-7.653945;7634625
39.160718;-7.653945;6095119
39.160718;-7.653945;4408759
39.160718;-7.653945;8097467
39.160718;-7.653945;8095051
39.160718;-7.653945;2490719
39.160718;-7.653945;2492460
39.160718;-7.653945;5231190
39.160718;-7.653945;2492822
39.160718;-7.653945;6093527
39.160718;-7.653945;5845582
39.160718;-7.653945;2492962
39.160718;-7.653945;5231198
39.160718;-7.653945;2494686
41.34144;-6.635785;8097467
41.34144;-6.635785;2495455
41.34144;-6.635785;2490669
41.34144;-6.635785;2482492
41.34144;-6.635785;2487871
41.34144;-6.635785;7626513
41.34144;-6.635785;2487879
41.34144;-6.635785;2490719
41.34144;-6.635785;2494708
41.34144;-6.635785;5229493
41.34144;-6.635785;2477968
41.34144;-6.635785;2478523
41.34144;-6.635785;2494200
41.34144;-6.635785;2490604
41.34144;-6.635785;2490266
41.34144;-6.635785;5231438
41.34144;-6.635785;8095051
41.34144;-6.635785;2491498
41.34144;-6.635785;5229168
41.34144;-6.635785;5231198
39.382279;-8.534059;2492956
39.382279;-8.534059;2487879
39.382279;-8.534059;5229167
39.382279;-8.534059;7634625
39.382279;-8.534059;2482501
39.382279;-8.534059;2493012
39.382279;-8.534059;2490719
39.382279;-8.534059;7660710
39.382279;-8.534059;2493660
39.382279;-8.534059;2489214
39.382279;-8.534059;8097467
39.382279;-8.534059;2475443
39.382279;-8.534059;5231918
39.382279;-8.534059;2475532
39.382279;-8.534059;2494708
39.382279;-8.534059;2494200
39.382279;-8.534059;2493128
39.382279;-8.534059;5845582
39.382279;-8.534059;2492962
39.382279;-8.534059;5231190
39.382279;-8.534059;2495000
39.382279;-8.534059;7806848
39.382279;-8.534059;2492867
39.382279;-8.534059;4408759
39.382279;-8.534059;5231438
41.350397;-6.710329;2487879
41.350397;-6.710329;2494543
41.350397;-6.710329;2482501
41.350397;-6.710329;7634625
41.350397;-6.710329;8097467
41.350397;-6.710329;2492956
41.350397;-6.710329;5845582
41.350397;-6.710329;5739315
41.350397;-6.710329;2493091
41.350397;-6.710329;2490719
39.382279;-8.534059;8097467
41.350397;-6.710329;2478523
41.350397;-6.710329;2495000
41.350397;-6.710329;4408759
39.382279;-8.534059;2487879
39.382279;-8.534059;2493012
41.350397;-6.710329;8095051
41.350397;-6.710329;2494200
41.350397;-6.710329;2497266
41.350397;-6.710329;2490310
41.350397;-6.710329;2489104
41.350397;-6.710329;2490298
41.350397;-6.710329;5231198
41.350397;-6.710329;7901064
39.382279;-8.534059;2482501
39.382279;-8.534059;2493091
39.382279;-8.534059;2492956
41.350397;-6.710329;2492460
39.382279;-8.534059;2494708
39.382279;-8.534059;6092830
39.382279;-8.534059;2475532
39.382279;-8.534059;2490310
39.382279;-8.534059;2474156
39.382279;-8.534059;2494686
39.382279;-8.534059;2495455
39.382279;-8.534059;2490719
39.382279;-8.534059;2493660
39.382279;-8.534059;5231198
39.382279;-8.534059;2494200
39.382279;-8.534059;2492460
39.382279;-8.534059;2477968
39.382279;-8.534059;8095051
39.382279;-8.534059;5845582
39.382279;-8.534059;7901064
39.382279;-8.534059;2492962
39.382279;-8.534059;2490266
39.382279;-8.534059;4408759
39.382279;-8.534059;7806848
39.382279;-8.534059;2492822
39.382279;-8.534059;5231438
39.382279;-8.534059;2495000
41.320977;-6.709304;2487879
41.320977;-6.709304;2477968
41.320977;-6.709304;2490719
41.320977;-6.709304;2478523
41.320977;-6.709304;5845582
41.320977;-6.709304;2492460
41.320977;-6.709304;2495000
41.320977;-6.709304;2475532
41.320977;-6.709304;2487883
41.320977;-6.709304;2490266
41.320977;-6.709304;2490310
41.320977;-6.709304;8095051
41.320977;-6.709304;2480389
41.320977;-6.709304;2493091
41.320977;-6.709304;2495455
41.320977;-6.709304;2480537
41.320977;-6.709304;7634625
41.320977;-6.709304;5229493
41.320977;-6.709304;7626513
41.320977;-6.709304;2487871
41.320977;-6.709304;6093527
41.320977;-6.709304;2494200
41.320977;-6.709304;7341500
41.320977;-6.709304;2492962
41.320977;-6.709304;2491498
41.320977;-6.709304;4408759
41.320977;-6.709304;5231438
41.320977;-6.709304;7806848
41.320977;-6.709304;2490604
39.393688;-7.376461;2490955
39.393688;-7.376461;2489214
39.393688;-7.376461;5739315
39.393688;-7.376461;2490719
39.393688;-7.376461;4408796
39.393688;-7.376461;8095051
39.393688;-7.376461;2491498
39.393688;-7.376461;2490266
39.393688;-7.376461;2494708
39.393688;-7.376461;2478523
39.393688;-7.376461;2494200
39.393688;-7.376461;5845582
39.393688;-7.376461;2497266
39.393688;-7.376461;2494686
39.393688;-7.376461;5231190
39.393688;-7.376461;2474051
39.393688;-7.376461;2492962
39.393688;-7.376461;5231438
38.734655;-8.992377;2493118
37.184938;-8.894387;5231235
38.679614;-8.968363;5231190
38.891567;-8.938751;2497921
38.891567;-8.938751;2493012
38.402152;-8.712028;2480482
39.415508;-9.5121;2481042
39.415508;-9.5121;5230791
39.415508;-9.5121;5739315
39.415508;-9.5121;2481047
38.568617;-8.734245;2493128
38.568617;-8.734245;6095119
38.568617;-8.734245;2492350
38.568617;-8.734245;7634625
38.568617;-8.734245;2480482
38.952351;-8.543297;2489160
38.952351;-8.543297;5844936
38.952351;-8.543297;2489214
38.952351;-8.543297;2493128
38.952351;-8.543297;2494686
38.952351;-8.543297;5229167
38.952351;-8.543297;2493012
38.952351;-8.543297;8095051
38.952351;-8.543297;2492956
38.952351;-8.543297;2490719
38.952351;-8.543297;5229493
38.952351;-8.543297;2487879
38.952351;-8.543297;2475443
38.952351;-8.543297;5228676
38.952351;-8.543297;2494200
38.952351;-8.543297;5845582
38.952351;-8.543297;2493660
38.952351;-8.543297;5231918
38.952351;-8.543297;2475532
38.952351;-8.543297;2488949
38.952351;-8.543297;5231190
38.952351;-8.543297;7634625
38.952351;-8.543297;2495708
38.952351;-8.543297;2495000
38.952351;-8.543297;7806848
38.952351;-8.543297;2493214
38.952351;-8.543297;2493070
38.952351;-8.543297;2490604
38.952351;-8.543297;2492350
38.952351;-8.543297;2489104
38.952351;-8.543297;2492822
38.952351;-8.543297;5231438
38.808948;-8.918066;2489160
38.808948;-8.918066;5844936
38.808948;-8.918066;5231918
38.808948;-8.918066;8097467
38.808948;-8.918066;2487879
38.808948;-8.918066;5230791
38.808948;-8.918066;2493012
38.808948;-8.918066;7626513
38.808948;-8.918066;2492956
38.808948;-8.918066;2489214
38.808948;-8.918066;2495455
38.808948;-8.918066;2493660
38.808948;-8.918066;7634625
38.808948;-8.918066;2490669
38.808948;-8.918066;2490719
38.808948;-8.918066;2490313
38.808948;-8.918066;2494686
38.808948;-8.918066;2488949
38.808948;-8.918066;2494200
38.808948;-8.918066;2475443
38.808948;-8.918066;5845582
38.808948;-8.918066;2474156
38.808948;-8.918066;2495708
38.808948;-8.918066;7660710
38.808948;-8.918066;5228676
38.808948;-8.918066;2494708
38.808948;-8.918066;8095051
38.808948;-8.918066;2492962
38.808948;-8.918066;2477968
38.808948;-8.918066;4408759
38.808948;-8.918066;5228695
38.808948;-8.918066;2480495
38.808948;-8.918066;5231438
38.808948;-8.918066;2490681
38.808948;-8.918066;2480482
38.808948;-8.918066;8077224
38.808948;-8.918066;7806848
38.808948;-8.918066;2493128
38.808948;-8.918066;2490604
38.808948;-8.918066;2489104
38.808948;-8.918066;7341500
38.808948;-8.918066;2492822
38.808948;-8.918066;2492867
38.476237;-9.029775;2493214
38.417606;-9.209676;4408759
38.417606;-9.209676;2480482
38.417606;-9.209676;2481047
38.417606;-9.209676;2474051
38.417606;-9.209676;2475443
38.417606;-9.209676;2495708
38.417606;-9.209676;5228695
38.475934;-8.983394;2489214
38.475934;-8.983394;2495000
38.475934;-8.983394;2494200
38.475934;-8.983394;7341585
38.475934;-8.983394;5231438
38.475934;-8.983394;5228695
38.891567;-8.938751;2493052
38.891567;-8.938751;2493091
38.891567;-8.938751;2492460
38.891567;-8.938751;4408732
38.891567;-8.938751;2489214
38.891567;-8.938751;2474156
38.891567;-8.938751;2487385
38.891567;-8.938751;2493129
38.891567;-8.938751;2480666
38.891567;-8.938751;2480726
38.891567;-8.938751;2491557
39.392494;-8.288798;2492956
39.392494;-8.288798;5230791
39.392494;-8.288798;2480372
39.392494;-8.288798;2487879
39.392494;-8.288798;2493660
39.392494;-8.288798;2475443
39.392494;-8.288798;2484916
39.392494;-8.288798;2494686
39.392494;-8.288798;2481042
39.392494;-8.288798;5845582
39.392494;-8.288798;2494708
39.392494;-8.288798;8097467
39.392494;-8.288798;2489214
39.392494;-8.288798;2482501
39.392494;-8.288798;2480537
39.392494;-8.288798;2474156
39.392494;-8.288798;2490719
39.392494;-8.288798;5228676
39.392494;-8.288798;2478523
39.392494;-8.288798;8095051
39.392494;-8.288798;7634625
39.392494;-8.288798;2477968
39.392494;-8.288798;2487883
39.392494;-8.288798;2492949
39.392494;-8.288798;2497496
39.392494;-8.288798;2490298
39.392494;-8.288798;2497266
39.392494;-8.288798;2492576
39.392494;-8.288798;7341500
39.392494;-8.288798;2492962
39.392494;-8.288798;7806848
39.392494;-8.288798;2493214
39.392494;-8.288798;4408759
39.392494;-8.288798;2477950
39.392494;-8.288798;2489104
39.392494;-8.288798;5231190
39.392494;-8.288798;2490774
39.392494;-8.288798;2492350
39.392494;-8.288798;2490604
39.392494;-8.288798;2474051
39.392494;-8.288798;5231438
39.392494;-8.288798;2493070
38.353975;-8.299398;5228228
38.249775;-8.294163;7626513
38.249775;-8.294163;2474156
38.249775;-8.294163;5231918
38.249775;-8.294163;7660710
38.249775;-8.294163;5231235
39.392494;-8.288798;2492822
